Id,Family,Name,ProductCode,product_series_name__c,SBCF_Product_Family_Code__c,Sub.Product
01tf2000008C7a9AAC,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Appliance F380 Virtual Subscription",BNGiF380a-v,F,BNG,CGF F
01tf2000008C7aAAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Appliance F380 Basic Remote Access Subscription 1 Month",BNGiF380a-vb,F,BNG,CGF F
01tf2000008C7aBAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F380 Advanced Remote Access Subscription 1 Month,BNGiF380a-vp,F,BNG,CGF F
01tf2000008C7aCAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Appliance F380 Web Security Subscription 1 Month",BNGiF380a-w,F,BNG,CGF F
01tf2000008C7aDAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F380 Warranty Extension Subscription 1 Month,BNGiF380a-we,F,BNG,CGF F
01tf2000008C7aEAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F380 Account,BNGiF380p,F,BNG,CGF F
01tf2000008C7aFAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F380 Advanced Threat Protection Subscription 1 Month,BNGiF380p-a,F,BNG,CGF F
01tf2000008C7aGAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F380 Energize Updates Subscription 1 Month,BNGiF380p-e,F,BNG,CGF F
01tf2000008C60BAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance Pool F380 Insights Subscription 1 Month,BNGIF380p-fi,F,BNG,CGF F
01tf2000008C7aHAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F380 Instant Replacement Subscription 1 Month,BNGiF380p-h,F,BNG,CGF F
01tf2000008C7aIAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F380 Malware Protection Subscription 1 Month,BNGiF380p-m,F,BNG,CGF F
01tf2000008C7aJAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F380 Premium Support Subscription 1 Month,BNGiF380p-p,F,BNG,CGF F
01tf2000008C7aKAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F380 Business Hour Onsite Support Subscription 1 Month,BNGiF380p-q,F,BNG,CGF F
01tf2000008C7aLAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F380 24/7 Onsite Support Subscription 1 Month,BNGiF380p-r,F,BNG,CGF F
01tf2000009I4DqAAK,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F380 Pool,BNGiF380pu,null,BNG,CGF F
01tf2000008C7aMAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Pool F380 Web Filter Subscription 1 Month",BNGiF380p-u,F,BNG,CGF F
01tf2000008C7aNAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Pool F380 Virtual Subscription",BNGiF380p-v,F,BNG,CGF F
01tf2000008C7aOAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Pool F380 Basic Remote Access Subscription 1 Month",BNGiF380p-vb,F,BNG,CGF F
01tf2000008C7aPAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F380 Advanced Remote Access Subscription 1 Month,BNGiF380p-vp,F,BNG,CGF F
01tf2000008C7aQAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Pool F380 Web Security Subscription 1 Month",BNGiF380p-w,F,BNG,CGF F
01tf2000008C7aRAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F380 Warranty Extension Subscription 1 Month,BNGiF380p-we,F,BNG,CGF F
01tf2000008C7aSAAS,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F380 MSP,BNGiF380sa,F,BNG,CGF F
01tf2000008C7aTAAS,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F380 MSP,BNGiF380sa-b,F,BNG,CGF F
01tf2000008C5j3AAC,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F380 Demo Conversion,BNGiF380sa-dc,F,BNG,CGF F
01tf2000008C60CAAS,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F380 Energize Updates Subscription MSP,BNGiF380sa-t1m,F,BNG,CGF F
01tf2000008C7ejAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400,BNGiF400a,F,BNG,CGF F
01tf2000008C6QwAAK,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply),BNGiF400a.F20,F,BNG,CGF F
01tf2000008C7ekAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) Advanced Threat Protection Subscription 1 Month,BNGiF400a.F20-a,F,BNG,CGF F
01tf2000008C5lMAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) - 8 copper and 4 SFP 1G ports and dual power supply Demo Conversion,BNGiF400a.F20-dc,F,BNG,CGF F
01tf2000008C7elAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) Energize Updates Subscription 1 Month,BNGiF400a.F20-e,F,BNG,CGF F
01tf2000008C60DAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400.F20 (8 copper and 4 SFP 1G ports and dual power supply) Insights Subscription 1 Month,BNGIF400a.F20-fi,F,BNG,CGF F
01tf2000008C7emAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) Instant Replacement Subscription 1 Month,BNGiF400a.F20-h,F,BNG,CGF F
01tf2000008C7enAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) Malware Protection Subscription 1 Month,BNGiF400a.F20-m,F,BNG,CGF F
01tf2000008C7eoAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) Premium Support Subscription 1 Month,BNGiF400a.F20-p,F,BNG,CGF F
01tf2000008C7epAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) Business Hour Onsite Support Subscription 1 Month,BNGiF400a.F20-q,F,BNG,CGF F
01tf2000008C7eqAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) 24/7 Onsite Support Subscription 1 Month,BNGiF400a.F20-r,F,BNG,CGF F
01tf2000008C7erAAC,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) Web Filter Subscription 1 Month",BNGiF400a.F20-u,F,BNG,CGF F
01tf2000008C7gRAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) Virtual Subscription",BNGiF400a.F20-v,F,BNG,CGF F
01tf2000008C7gSAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) Basic Remote Access Subscription 1 Month",BNGiF400a.F20-vb,F,BNG,CGF F
01tf2000008C7gTAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) Advanced Remote Access Subscription 1 Month,BNGiF400a.F20-vp,F,BNG,CGF F
01tf2000008C7gUAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) Web Security Subscription 1 Month",BNGiF400a.F20-w,F,BNG,CGF F
01tf2000008C7gVAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 (8 copper and 4 SFP 1G ports and dual power supply) Warranty Extension Subscription 1 Month,BNGiF400a.F20-we,F,BNG,CGF F
01tf2000008C7gWAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 Advanced Threat Protection Subscription 1 Month,BNGiF400a-a,F,BNG,CGF F
01tf2000008C5jGAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 Demo Conversion,BNGiF400a-dc,F,BNG,CGF F
01tf2000008C7gXAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 Energize Updates Subscription 1 Month,BNGiF400a-e,F,BNG,CGF F
01tf2000008C60EAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 Insights Subscription 1 Month,BNGIF400a-fi,F,BNG,CGF F
01tf2000008C7gYAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 Instant Replacement Subscription 1 Month,BNGiF400a-h,F,BNG,CGF F
01tf2000008C7gZAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 IPS 1 Month,BNGiF400a-i,F,BNG,CGF F
01tf2000008C7gaAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 Malware Protection Subscription 1 Month,BNGiF400a-m,F,BNG,CGF F
01tf2000008C7ilAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 Premium Support Subscription 1 Month,BNGiF400a-p,F,BNG,CGF F
01tf2000008C7imAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 Business Hour Onsite Support Subscription 1 Month,BNGiF400a-q,F,BNG,CGF F
01tf2000008C7inAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 24/7 Onsite Support Subscription 1 Month,BNGiF400a-r,F,BNG,CGF F
01tf2000008C7ioAAC,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Appliance F400 Web Filter Subscription 1 Month",BNGiF400a-u,F,BNG,CGF F
01tf2000008C7ipAAC,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Appliance F400 Virtual Subscription",BNGiF400a-v,F,BNG,CGF F
01tf2000008C7iqAAC,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Appliance F400 Basic Remote Access Subscription 1 Month",BNGiF400a-vb,F,BNG,CGF F
01tf2000008C7irAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 Advanced Remote Access Subscription 1 Month,BNGiF400a-vp,F,BNG,CGF F
01tf2000008C7isAAC,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Appliance F400 Web Security Subscription 1 Month",BNGiF400a-w,F,BNG,CGF F
01tf2000008C7itAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F400 Warranty Extension Subscription 1 Month,BNGiF400a-we,F,BNG,CGF F
01tf2000008C7iuAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 Account,BNGiF400p,F,BNG,CGF F
01tf2000008C7ivAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Account,BNGiF400p.F20,F,BNG,CGF F
01tf2000008C7iwAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Advanced Threat Protection Subscription 1 Month,BNGiF400p.F20-a,F,BNG,CGF F
01tf2000008C7ixAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Energize Updates Subscription 1 Month,BNGiF400p.F20-e,F,BNG,CGF F
01tf2000008C60FAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance Pool F400.F20 Insights Subscription 1 Month,BNGIF400p.F20-fi,F,BNG,CGF F
01tf2000008C7iyAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Instant Replacement Subscription 1 Month,BNGiF400p.F20-h,F,BNG,CGF F
01tf2000008C7izAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Malware Protection Subscription 1 Month,BNGiF400p.F20-m,F,BNG,CGF F
01tf2000008C7j0AAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Premium Support Subscription 1 Month,BNGiF400p.F20-p,F,BNG,CGF F
01tf2000008C7j1AAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Business Hour Onsite Support Subscription 1 Month,BNGiF400p.F20-q,F,BNG,CGF F
01tf2000008C7j2AAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) 24/7 Onsite Support Subscription 1 Month,BNGiF400p.F20-r,F,BNG,CGF F
01tf2000008C7j3AAC,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Web Filter Subscription 1 Month",BNGiF400p.F20-u,F,BNG,CGF F
01tf2000008C7j4AAC,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Virtual Subscription",BNGiF400p.F20-v,F,BNG,CGF F
01tf2000008C7j5AAC,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Basic Remote Access Subscription 1 Month",BNGiF400p.F20-vb,F,BNG,CGF F
01tf2000008C7khAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Advanced Remote Access Subscription 1 Month,BNGiF400p.F20-vp,F,BNG,CGF F
01tf2000008C7kiAAC,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Web Security Subscription 1 Month",BNGiF400p.F20-w,F,BNG,CGF F
01tf2000008C7kjAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 (8 copper and 4 SFP 1G ports and dual power supply) Warranty Extension Subscription 1 Month,BNGiF400p.F20-we,F,BNG,CGF F
01tf2000008C7kkAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 Advanced Threat Protection Subscription 1 Month,BNGiF400p-a,F,BNG,CGF F
01tf2000008C7klAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 Energize Updates Subscription 1 Month,BNGiF400p-e,F,BNG,CGF F
01tf2000008C60GAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance Pool F400 Insights Subscription 1 Month,BNGIF400p-fi,F,BNG,CGF F
01tf2000008C7kmAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 Instant Replacement Subscription 1 Month,BNGiF400p-h,F,BNG,CGF F
01tf2000008C7l6AAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance Pool F400 IPS 1 Month,BNGiF400p-i,F,BNG,CGF F
01tf2000008C7l7AAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 Malware Protection Subscription 1 Month,BNGiF400p-m,F,BNG,CGF F
01tf2000008C7l8AAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 Premium Support Subscription 1 Month,BNGiF400p-p,F,BNG,CGF F
01tf2000008C7l9AAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 Business Hour Onsite Support Subscription 1 Month,BNGiF400p-q,F,BNG,CGF F
01tf2000008C7lAAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 24/7 Onsite Support Subscription 1 Month,BNGiF400p-r,F,BNG,CGF F
01tf2000009I4DrAAK,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F400 Pool,BNGiF400pu,null,BNG,CGF F
01tf2000008C7lBAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Pool F400 Web Filter Subscription 1 Month",BNGiF400p-u,F,BNG,CGF F
01tf2000009I4DsAAK,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F400 Pool,BNGiF400pu.F20,null,BNG,CGF F
01tf2000008C7lCAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Pool F400 Virtual Subscription",BNGiF400p-v,F,BNG,CGF F
01tf2000008C7lDAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Pool F400 Basic Remote Access Subscription 1 Month",BNGiF400p-vb,F,BNG,CGF F
01tf2000008C7lEAAS,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 Advanced Remote Access Subscription 1 Month,BNGiF400p-vp,F,BNG,CGF F
01tf2000008C7lFAAS,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Pool F400 Web Security Subscription 1 Month",BNGiF400p-w,F,BNG,CGF F
01tf2000008C7msAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Pool F400 Warranty Extension Subscription 1 Month,BNGiF400p-we,F,BNG,CGF F
01tf2000008C7mtAAC,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F400 MSP,BNGiF400sa,F,BNG,CGF F
01tf2000008C6WqAAK,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F400 Model F20 MSP,BNGiF400sa.F20,F,BNG,CGF F
01tf2000008C7muAAC,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F400 Model F20 MSP,BNGiF400sa.F20-b,F,BNG,CGF F
01tf2000008C5kpAAC,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F400 Model F20 Demo Conversion,BNGiF400sa.F20-dc,,BNG,CGF F
01tf2000008C60HAAS,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F400 Model F20 Energize Updates Subscription MSP,BNGiF400sa.F20-t1m,F,BNG,CGF F
01tf2000008C7mvAAC,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F400 MSP,BNGiF400sa-b,F,BNG,CGF F
01tf2000008C5jNAAS,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F400 Demo Conversion,BNGiF400sa-dc,F,BNG,CGF F
01tf2000008C60fAAC,Cloudgen Firewall,Barracuda CloudGen Firewall F-Series F400 Energize Updates Subscription MSP,BNGiF400sa-t1m,F,BNG,CGF F
01tf2000008C6KxAAK,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600,BNGiF600a,F,BNG,CGF F
01tf2000008C6KVAA0,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Copper),BNGiF600a.C10,F,BNG,CGF F
01tf2000008C6KyAAK,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Copper) Advanced Threat Protection Subscription 1 Month,BNGiF600a.C10-a,F,BNG,CGF F
01tf2000008C5kvAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Copper),BNGiF600a.C10-dc,F,BNG,CGF F
01tf2000008C6KzAAK,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Copper) Energize Updates Subscription 1 Month,BNGiF600a.C10-e,F,BNG,CGF F
01tf2000008C60gAAC,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Copper) Insights Subscription 1 Month,BNGIF600a.C10-fi,F,BNG,CGF F
01tf2000008C6L0AAK,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Copper) Instant Replacement Subscription 1 Month,BNGiF600a.C10-h,F,BNG,CGF F
01tf2000008C6L1AAK,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Copper) Malware Protection Subscription 1 Month,BNGiF600a.C10-m,F,BNG,CGF F
01tf2000008C6L2AAK,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Copper) Premium Support Subscription 1 Month,BNGiF600a.C10-p,F,BNG,CGF F
01tf2000008C6L3AAK,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Copper) Business Hour Onsite Support Subscription 1 Month,BNGiF600a.C10-q,F,BNG,CGF F
01tf2000008C6L4AAK,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Copper) 24/7 Onsite Support Subscription 1 Month,BNGiF600a.C10-r,F,BNG,CGF F
01tf2000008C6NAAA0,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Appliance F600 (Copper) Web Filter Subscription 1 Month",BNGiF600a.C10-u,F,BNG,CGF F
01tf2000008C6NBAA0,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Appliance F600 (Copper) Virtual Subscription",BNGiF600a.C10-v,F,BNG,CGF F
01tf2000008C6NCAA0,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Appliance F600 (Copper) Basic Remote Access Subscription 1 Month",BNGiF600a.C10-vb,F,BNG,CGF F
01tf2000008C6NDAA0,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Copper) Advanced Remote Access Subscription 1 Month,BNGiF600a.C10-vp,F,BNG,CGF F
01tf2000008C6NEAA0,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Appliance F600 (Copper) Web Security Subscription 1 Month",BNGiF600a.C10-w,F,BNG,CGF F
01tf2000008C6NFAA0,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Copper) Warranty Extension Subscription 1 Month,BNGiF600a.C10-we,F,BNG,CGF F
01tf2000008C6NGAA0,Cloudgen Firewall,"Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply)",BNGiF600a.C20,F,BNG,CGF F
01tf2000008C6NHAA0,Cloudgen Firewall,"Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Advanced Threat Protection Subscription 1 Month",BNGiF600a.C20-a,F,BNG,CGF F
01tf2000008C5nHAAS,Cloudgen Firewall,"Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Demo Conversion",BNGiF600a.C20-dc,F,BNG,CGF F
01tf2000008C6NIAA0,Cloudgen Firewall,"Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Energize Updates Subscription 1 Month",BNGiF600a.C20-e,F,BNG,CGF F
01tf2000008C60hAAC,Cloudgen Firewall,"Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Insights Subscription 1 Month",BNGIF600a.C20-fi,F,BNG,CGF F
01tf2000008C6NJAA0,Cloudgen Firewall,"Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Instant Replacement Subscription 1 Month",BNGiF600a.C20-h,F,BNG,CGF F
01tf2000008C6NKAA0,Cloudgen Firewall,"Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Malware Protection Subscription 1 Month",BNGiF600a.C20-m,F,BNG,CGF F
01tf2000008C6NLAA0,Cloudgen Firewall,"Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Premium Support Subscription 1 Month",BNGiF600a.C20-p,F,BNG,CGF F
01tf2000008C6NMAA0,Cloudgen Firewall,"Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Business Hour Onsite Support Subscription 1 Month",BNGiF600a.C20-q,F,BNG,CGF F
01tf2000008C6NNAA0,Cloudgen Firewall,"Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) 24/7 Onsite Support Subscription 1 Month",BNGiF600a.C20-r,F,BNG,CGF F
01tf2000008C6NOAA0,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Web Filter Subscription 1 Month",BNGiF600a.C20-u,F,BNG,CGF F
01tf2000008C6NPAA0,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Virtual Subscription",BNGiF600a.C20-v,F,BNG,CGF F
01tf2000008C6NQAA0,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-vp"" --Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Basic Remote Access Subscription 1 Month",BNGiF600a.C20-vb,F,BNG,CGF F
01tf2000008C6NRAA0,Cloudgen Firewall,"Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Advanced Remote Access Subscription 1 Month",BNGiF600a.C20-vp,F,BNG,CGF F
01tf2000008C6NSAA0,Cloudgen Firewall,"--EOS-- REPLACE WITH ""-m"" --Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Web Security Subscription 1 Month",BNGiF600a.C20-w,F,BNG,CGF F
01tf2000008C6NTAA0,Cloudgen Firewall,"Barracuda CloudGen Firewall Appliance F600 (Copper, 2x power supply) Warranty Extension Subscription 1 Month",BNGiF600a.C20-we,F,BNG,CGF F
01tf2000008C6P3AAK,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Enhanced SFP 10Gb version with Dual Power Supply),BNGiF600a.E20,F,BNG,CGF F
01tf2000008C6P4AAK,Cloudgen Firewall,Barracuda CloudGen Firewall Appliance F600 (Enhanced SFP 10Gb version with Dual Power Supply) Advanced Threat Protection Subscription 1 Month,BNGiF600a.E20-a,F,BNG,CGF F
